ticker,name,exchange,country,currency,source,source_url,as_of_date,data_provider,market_cap_usd,market_cap_rank,sector,industry,notes,source_method,rank_universe,rank_method
SHEL.L,SHELL PLC ORD EUR0.07,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SHEL.L,2026-07-02,Yahoo Finance via yfinance,211517803992.04,30,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BHP.L,BHP GROUP LIMITED ORD NPV (DI),LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BHP.L,2026-07-02,Yahoo Finance via yfinance,209935265011.44,31,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
0HLE.L,BANCO SANTANDER SA BANCO SANTAN,LSE,United Kingdom,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/0HLE.L,2026-07-02,Yahoo Finance via yfinance,208892461056.0,32,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TYT.L,TOYOTA MOTOR CORPORATION Y50,LSE,United Kingdom,JPY,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TYT.L,2026-07-02,Yahoo Finance via yfinance,199309531103.03,33,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=JPY; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BNC.L,BANCO SANTANDER S.A. ORD EUR0.5,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BNC.L,2026-07-02,Yahoo Finance via yfinance,196510134402.12,34,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
0R0T.L,AMGEN INC AMGEN ORD,LSE,United Kingdom,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/0R0T.L,2026-07-02,Yahoo Finance via yfinance,194877734912.0,35,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
0R16.L,MCDONALD'S CORP MCDONALD'S ORD,LSE,United Kingdom,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/0R16.L,2026-07-02,Yahoo Finance via yfinance,194529624064.0,36,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
0QOS.L,PEPSICO INC PEPSICO ORD,LSE,United Kingdom,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/0QOS.L,2026-07-02,Yahoo Finance via yfinance,194460123136.0,37,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
0Q1S.L,VERIZON COMMUNICATIONS INC VERI,LSE,United Kingdom,USD,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/0Q1S.L,2026-07-02,Yahoo Finance via yfinance,177938530304.0,38,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=USD; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
RR.L,ROLLS-ROYCE HOLDINGS PLC ORD SH,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/RR.L,2026-07-02,Yahoo Finance via yfinance,160827419847.07,39,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
RIO.L,RIO TINTO PLC ORD 10P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/RIO.L,2026-07-02,Yahoo Finance via yfinance,153294076879.21,40,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ULVR.L,UNILEVER PLC ORD 3.5P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ULVR.L,2026-07-02,Yahoo Finance via yfinance,130467666321.76,41,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BATS.L,BRITISH AMERICAN TOBACCO PLC OR,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BATS.L,2026-07-02,Yahoo Finance via yfinance,130084321208.35,42,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
GSK.L,GSK PLC ORD 31 1/4P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/GSK.L,2026-07-02,Yahoo Finance via yfinance,102680292121.11,43,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BP.L,BP PLC $0.25,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BP.L,2026-07-02,Yahoo Finance via yfinance,93494415306.78,44,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BARC.L,BARCLAYS PLC ORD 25P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BARC.L,2026-07-02,Yahoo Finance via yfinance,92251405284.62,45,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LLOY.L,LLOYDS BANKING GROUP PLC ORD 10,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LLOY.L,2026-07-02,Yahoo Finance via yfinance,86665612608.66,46,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
NG.L,NATIONAL GRID PLC ORD 12 204/47,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/NG.L,2026-07-02,Yahoo Finance via yfinance,80031686802.39,47,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
GLEN.L,GLENCORE PLC ORD USD0.01,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/GLEN.L,2026-07-02,Yahoo Finance via yfinance,79715763294.2,48,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BA.L,BAE SYSTEMS PLC ORD 2.5P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BA.L,2026-07-02,Yahoo Finance via yfinance,73218013571.23,49,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
NWG.L,NATWEST GROUP PLC ORD 107.69P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/NWG.L,2026-07-02,Yahoo Finance via yfinance,71845121889.82,50,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
STAN.L,STANDARD CHARTERED PLC ORD USD0,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/STAN.L,2026-07-02,Yahoo Finance via yfinance,59902504953.79,51,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
REL.L,RELX PLC ORD 14 51/116P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/REL.L,2026-07-02,Yahoo Finance via yfinance,54863500244.91,52,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LSEG.L,2026-07-02,Yahoo Finance via yfinance,54013437461.01,53,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AAL.L,ANGLO AMERICAN PLC ORD USD0.623,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AAL.L,2026-07-02,Yahoo Finance via yfinance,52969558643.24,54,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
WPM.L,WHEATON PRECIOUS METALS CORP. C,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/WPM.L,2026-07-02,Yahoo Finance via yfinance,52113701942.64,55,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
ANTO.L,ANTOFAGASTA PLC ORD 5P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/ANTO.L,2026-07-02,Yahoo Finance via yfinance,49469603177.84,56,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CCEP.L,COCA-COLA EUROPACIFIC PARTNERS ,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CCEP.L,2026-07-02,Yahoo Finance via yfinance,46665369260.15,57,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
FERG.L,FERGUSON ENTERPRISES INC. COM S,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/FERG.L,2026-07-02,Yahoo Finance via yfinance,45618789334.74,58,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
DGE.L,DIAGEO PLC ORD 28 101/108P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/DGE.L,2026-07-02,Yahoo Finance via yfinance,43813394012.96,59,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
RKT.L,RECKITT BENCKISER GROUP PLC ORD,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/RKT.L,2026-07-02,Yahoo Finance via yfinance,42072300285.85,60,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
HLN.L,HALEON PLC ORD GBP0.01,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/HLN.L,2026-07-02,Yahoo Finance via yfinance,41002294440.0,61,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SSE.L,SSE PLC ORD 50P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SSE.L,2026-07-02,Yahoo Finance via yfinance,38222071274.72,62,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
TSCO.L,TESCO PLC ORD 6 1/3P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/TSCO.L,2026-07-02,Yahoo Finance via yfinance,38104008661.49,63,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
PRU.L,PRUDENTIAL PLC ORD 5P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/PRU.L,2026-07-02,Yahoo Finance via yfinance,34455843175.03,64,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
III.L,3I GROUP PLC ORD 73 19/22P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/III.L,2026-07-02,Yahoo Finance via yfinance,33623502159.78,65,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
EXPN.L,EXPERIAN PLC ORD USD0.10,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/EXPN.L,2026-07-02,Yahoo Finance via yfinance,30438828247.48,66,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SUNB.L,"SUNBELT RENTALS HOLDINGS, INC. ",LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SUNB.L,2026-07-02,Yahoo Finance via yfinance,30172833068.35,67,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
VOD.L,VODAFONE GROUP PLC ORD USD0.20 ,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/VOD.L,2026-07-02,Yahoo Finance via yfinance,30119186296.05,68,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
IMB.L,IMPERIAL BRANDS PLC ORD 10P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/IMB.L,2026-07-02,Yahoo Finance via yfinance,28201380829.99,69,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
IAG.L,INTERNATIONAL CONSOLIDATED AIRL,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/IAG.L,2026-07-02,Yahoo Finance via yfinance,27578398778.18,70,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
FRES.L,FRESNILLO PLC ORD USD0.50,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/FRES.L,2026-07-02,Yahoo Finance via yfinance,27346002875.56,71,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AV.L,AVIVA PLC ORD 32 17/19P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AV.L,2026-07-02,Yahoo Finance via yfinance,25890590043.6,72,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
AIBG.L,AIB GROUP PLC ORD EUR0.625 (CDI,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/AIBG.L,2026-07-02,Yahoo Finance via yfinance,25488323575.97,73,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
BT-A.L,BT GROUP PLC ORD 5P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/BT-A.L,2026-07-02,Yahoo Finance via yfinance,24401746584.34,74,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
CCH.L,COCA-COLA HBC AG ORD CHF6.70 (C,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/CCH.L,2026-07-02,Yahoo Finance via yfinance,24000731385.1,75,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
NXT.L,NEXT PLC ORD 10P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/NXT.L,2026-07-02,Yahoo Finance via yfinance,22280040133.18,76,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
SMT.L,SCOTTISH MORTGAGE INVESTMENT TR,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/SMT.L,2026-07-02,Yahoo Finance via yfinance,21633519274.75,77,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
LGEN.L,LEGAL & GENERAL GROUP PLC ORD 2,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/LGEN.L,2026-07-02,Yahoo Finance via yfinance,20823694290.22,78,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
IPC.L,INTERNATIONAL PAPER COMPANY COM,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/IPC.L,2026-07-02,Yahoo Finance via yfinance,20466121225.5,79,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
HLMA.L,HALMA PLC ORD 10P,LSE,United Kingdom,GBP,Yahoo Finance Equity Screener,https://finance.yahoo.com/quote/HLMA.L,2026-07-02,Yahoo Finance via yfinance,19784341799.86,80,,,api_market_cap_enriched; public Yahoo Finance screener result; not official exchange top-100 evidence; current research input only; not point-in-time historical membership; cross-listing/domicile review required where applicable; raw_currency=GBp; source_screener=https://finance.yahoo.com/screener/new,api_market_cap_enriched,Yahoo Finance London Stock Exchange equities sorted by marketCap,computed_from_yahoo_market_cap_same_retrieval_date
