ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
COP,ConocoPhillips,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Energy,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
COST,Costco,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Staples,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
CRM,Salesforce,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
CSCO,Cisco,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
CVS,CVS Health,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
CVX,Chevron Corporation,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Energy,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
DE,Deere & Company,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
DHR,Danaher Corporation,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
DIS,Walt Disney Company (The),global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Communication Services,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
DUK,Duke Energy,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Utilities,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
EMR,Emerson Electric,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
FDX,FedEx,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GD,General Dynamics,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GE,GE Aerospace,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GEV,GE Vernova,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GILD,Gilead Sciences,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GM,General Motors,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GOOG,Alphabet Inc. (Class C),global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Communication Services,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GOOGL,Alphabet Inc. (Class A),global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Communication Services,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
GS,Goldman Sachs,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Financials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
HD,Home Depot,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
HON,Honeywell,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
IBM,IBM,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
INTC,Intel,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
INTU,Intuit,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Information Technology,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
ISRG,Intuitive Surgical,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
JNJ,Johnson & Johnson,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
JPM,JPMorgan Chase,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Financials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
KO,Coca-Cola Company (The),global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Consumer Staples,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
LIN,Linde plc,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Materials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
LLY,Eli Lilly and Company,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Health Care,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
LMT,Lockheed Martin,global_equity_nyse,North America,United States,NYSE/NASDAQ mixed large-cap proxy,USD,equity,Industrials,,,,2026-06-30,Wikipedia S&P 100 constituents,https://en.wikipedia.org/wiki/S%26P_100,public_web_source,True,False,False,True,direct_listing,index_proxy,S&P 100 large-cap proxy retrieved 2026-06-30; not a pure NYSE top-100 market-cap ranking.
