ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
OR.PA,L'Oréal,global_equity_europe,Europe,France,Euronext: OR,EUR,equity,Consumer Staples,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
MC.PA,LVMH Moët Hennessy Louis Vuitton,global_equity_europe,Europe,France,Euronext: MC,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
MBG.DE,Mercedes-Benz Group,global_equity_europe,Europe,Germany,FWB: MBG,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
MUV2.DE,Munich Re,global_equity_europe,Europe,Germany,FWB: MUV2,EUR,equity,Financials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
NDA-FI.HE,Nordea,global_equity_europe,Europe,Finland,Nasdaq Helsinki: NDA FI,EUR,equity,Financials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
PRX.AS,Prosus,global_equity_europe,Europe,Netherlands,Euronext: PRX,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
RHM.DE,Rheinmetall,global_equity_europe,Europe,Germany,FWB: RHM,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SAF.PA,Safran,global_equity_europe,Europe,France,Euronext: SAF,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SGO.PA,Saint-Gobain,global_equity_europe,Europe,France,Euronext: SGO,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SAN.PA,Sanofi,global_equity_europe,Europe,France,Euronext: SAN,EUR,equity,Health Care,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SAP.DE,SAP,global_equity_europe,Europe,Germany,FWB: SAP,EUR,equity,Information Technology,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SU.PA,Schneider Electric,global_equity_europe,Europe,France,Euronext: SU,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
SIE.DE,Siemens,global_equity_europe,Europe,Germany,FWB: SIE,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
ENR.DE,Siemens Energy,global_equity_europe,Europe,Germany,FWB: ENR,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
TTE.PA,TotalEnergies,global_equity_europe,Europe,France,Euronext: TTE,EUR,equity,Energy,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
DG.PA,Vinci SA,global_equity_europe,Europe,France,Euronext: DG,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
UCG.MI,UniCredit,global_equity_europe,Europe,Italy,BIT: UCG,EUR,equity,Financials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
VOW.DE,Volkswagen Group,global_equity_europe,Europe,Germany,FWB: VOW,EUR,equity,Consumer Discretionary,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
WKL.AS,Wolters Kluwer,global_equity_europe,Europe,Netherlands,Euronext: WKL,EUR,equity,Industrials,,,,2026-06-30,Wikipedia EURO STOXX 50 constituents,https://en.wikipedia.org/wiki/EURO_STOXX_50,public_web_source,True,False,False,True,direct_listing,index_proxy,EURO STOXX 50 index proxy retrieved 2026-06-30; not Europe top-100 by market cap.
