ticker,name,sleeve,region,country,exchange,currency,asset_type,sector,industry,market_cap_usd,market_cap_rank,as_of_date,source,source_url,data_provider,investable,benchmark_only,signal_only,include,proxy_type,source_method,notes
EUREN.IS,EUROPEN ENDÜSTRİ İNŞAAT SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
EUPWR.IS,EUROPOWER ENERJİ VE OTOMASYON TEKNOLOJİLERİ SANAYİ TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
FENER.IS,FENERBAHÇE FUTBOL A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
FROTO.IS,FORD OTOMOTİV SANAYİ A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GSRAY.IS,GALATASARAY SPORTİF SINAİ VE TİCARİ YATIRIMLAR A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GENIL.IS,GEN İLAÇ VE SAĞLIK ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GESAN.IS,GİRİŞİM ELEKTRİK SANAYİ TAAHHÜT VE TİCARET A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GRTHO.IS,GRAINTURK HOLDİNG A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GUBRF.IS,GÜBRE FABRİKALARI T.A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
GLRMK.IS,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş.,global_equity_turkey,Europe / Middle East,Turkey,Borsa Istanbul,TRY,equity,,,,,2026-06-30,KAP BIST 100 index constituents,https://www.kap.org.tr/en/Endeksler,public_web_source,True,False,False,True,direct_listing,index_proxy,BIST 100 constituent proxy retrieved 2026-06-30; Yahoo suffix .IS applied for price lookup.
